"","DATETIME","preclose","open","high","low","last","volume","amount"
"1268",2017-03-23 10:31:00,9.16,9.16,9.23,9.15,9.23,15522849,142916601
"1269",2017-03-23 10:31:03,9.16,9.16,9.23,9.15,9.23,15522949,142917524
"1270",2017-03-23 10:31:06,9.16,9.16,9.23,9.15,9.23,15710349,144647226
"1271",2017-03-23 10:31:09,9.16,9.16,9.23,9.15,9.23,15738449,144906589
"1272",2017-03-23 10:31:12,9.16,9.16,9.23,9.15,9.23,15745449,144971199
"1273",2017-03-23 10:31:15,9.16,9.16,9.23,9.15,9.23,15835649,145803745
"1274",2017-03-23 10:31:18,9.16,9.16,9.23,9.15,9.23,15869849,146119191
"1275",2017-03-23 10:31:21,9.16,9.16,9.23,9.15,9.23,15876449,146180109
"1276",2017-03-23 10:31:24,9.16,9.16,9.23,9.15,9.23,15885249,146261326
"1277",2017-03-23 10:31:27,9.16,9.16,9.23,9.15,9.23,15885249,146261326
"1278",2017-03-23 10:31:30,9.16,9.16,9.23,9.15,9.23,15885349,146262249
"1279",2017-03-23 10:31:33,9.16,9.16,9.23,9.15,9.23,15895349,146354549
"1280",2017-03-23 10:31:36,9.16,9.16,9.23,9.15,9.23,15896549,146365625
"1281",2017-03-23 10:31:39,9.16,9.16,9.23,9.15,9.23,15897949,146378547
"1282",2017-03-23 10:31:42,9.16,9.16,9.23,9.15,9.23,15950649,146864968
"1283",2017-03-23 10:31:45,9.16,9.16,9.23,9.15,9.23,15961049,146960960
"1284",2017-03-23 10:31:48,9.16,9.16,9.23,9.15,9.23,15971449,147056952
"1285",2017-03-23 10:31:51,9.16,9.16,9.23,9.15,9.23,15972349,147065259
"1286",2017-03-23 10:31:54,9.16,9.16,9.23,9.15,9.22,15973949,147080011
"1287",2017-03-23 10:31:57,9.16,9.16,9.23,9.15,9.22,15973949,147080011
"1288",2017-03-23 10:32:00,9.16,9.16,9.23,9.15,9.23,15979049,147127062
"1289",2017-03-23 10:32:03,9.16,9.16,9.23,9.15,9.23,15983149,147164905
"1290",2017-03-23 10:32:06,9.16,9.16,9.23,9.15,9.23,16038249,147673478
"1291",2017-03-23 10:32:09,9.16,9.16,9.23,9.15,9.23,16066949,147938379
"1292",2017-03-23 10:32:12,9.16,9.16,9.23,9.15,9.23,16072949,147993759
"1293",2017-03-23 10:32:15,9.16,9.16,9.23,9.15,9.22,16073349,147997448
"1294",2017-03-23 10:32:18,9.16,9.16,9.23,9.15,9.23,16074449,148007601
"1295",2017-03-23 10:32:21,9.16,9.16,9.23,9.15,9.23,16091449,148164506
"1296",2017-03-23 10:32:24,9.16,9.16,9.23,9.15,9.23,16096549,148211579
"1297",2017-03-23 10:32:27,9.16,9.16,9.23,9.15,9.22,16101149,148254032
"1298",2017-03-23 10:32:30,9.16,9.16,9.23,9.15,9.22,16102809,148269338
"1299",2017-03-23 10:32:33,9.16,9.16,9.23,9.15,9.23,16112409,148357946
"1300",2017-03-23 10:32:36,9.16,9.16,9.23,9.15,9.23,16112409,148357946
"1301",2017-03-23 10:32:39,9.16,9.16,9.23,9.15,9.23,16149409,148699456
"1302",2017-03-23 10:32:42,9.16,9.16,9.23,9.15,9.23,16171309,148901593
"1303",2017-03-23 10:32:45,9.16,9.16,9.23,9.15,9.23,16171309,148901593
"1304",2017-03-23 10:32:48,9.16,9.16,9.23,9.15,9.23,16180709,148988355
"1305",2017-03-23 10:32:51,9.16,9.16,9.23,9.15,9.23,16194509,149115729
"1306",2017-03-23 10:32:54,9.16,9.16,9.23,9.15,9.22,16196109,149130481
"1307",2017-03-23 10:32:57,9.16,9.16,9.23,9.15,9.22,16196109,149130481
"1308",2017-03-23 10:33:00,9.16,9.16,9.23,9.15,9.23,16198909,149156325
"1309",2017-03-23 10:33:03,9.16,9.16,9.23,9.15,9.23,16219309,149344617
"1310",2017-03-23 10:33:06,9.16,9.16,9.23,9.15,9.22,16231509,149457183
"1311",2017-03-23 10:33:09,9.16,9.16,9.23,9.15,9.23,16240909,149543923
"1312",2017-03-23 10:33:12,9.16,9.16,9.23,9.15,9.23,16253009,149655586
"1313",2017-03-23 10:33:15,9.16,9.16,9.23,9.15,9.23,16253009,149655586
"1314",2017-03-23 10:33:18,9.16,9.16,9.23,9.15,9.23,16254809,149672200
"1315",2017-03-23 10:33:21,9.16,9.16,9.23,9.15,9.23,16264109,149758039
"1316",2017-03-23 10:33:24,9.16,9.16,9.23,9.15,9.23,16264109,149758039
"1317",2017-03-23 10:33:27,9.16,9.16,9.23,9.15,9.23,16264109,149758039
"1318",2017-03-23 10:33:30,9.16,9.16,9.23,9.15,9.23,16264209,149758962
"1319",2017-03-23 10:33:33,9.16,9.16,9.23,9.15,9.23,16279109,149896489
"1320",2017-03-23 10:33:36,9.16,9.16,9.23,9.15,9.23,16302009,150107856
"1321",2017-03-23 10:33:39,9.16,9.16,9.23,9.15,9.23,16308009,150163236
"1322",2017-03-23 10:33:42,9.16,9.16,9.23,9.15,9.23,16309309,150175235
"1323",2017-03-23 10:33:45,9.16,9.16,9.23,9.15,9.23,16310309,150184465
"1324",2017-03-23 10:33:48,9.16,9.16,9.23,9.15,9.23,16330309,150369065
"1325",2017-03-23 10:33:51,9.16,9.16,9.23,9.15,9.23,16344409,150499208
"1326",2017-03-23 10:33:54,9.16,9.16,9.23,9.15,9.23,16360509,150647695
"1327",2017-03-23 10:33:57,9.16,9.16,9.23,9.15,9.23,16366709,150704921
"1328",2017-03-23 10:34:00,9.16,9.16,9.23,9.15,9.23,16370509,150739991
"1329",2017-03-23 10:34:03,9.16,9.16,9.23,9.15,9.23,16380509,150832291
"1330",2017-03-23 10:34:06,9.16,9.16,9.23,9.15,9.23,16406609,151073103
"1331",2017-03-23 10:34:09,9.16,9.16,9.23,9.15,9.23,16427909,151269702
"1332",2017-03-23 10:34:12,9.16,9.16,9.23,9.15,9.23,16435509,151339828
"1333",2017-03-23 10:34:15,9.16,9.16,9.23,9.15,9.23,16449009,151464433
"1334",2017-03-23 10:34:18,9.16,9.16,9.23,9.15,9.22,16473009,151685940
"1335",2017-03-23 10:34:21,9.16,9.16,9.23,9.15,9.23,16508709,152015151
"1336",2017-03-23 10:34:24,9.16,9.16,9.23,9.15,9.23,16519809,152117604
"1337",2017-03-23 10:34:27,9.16,9.16,9.23,9.15,9.23,16529309,152205289
"1338",2017-03-23 10:34:30,9.16,9.16,9.23,9.15,9.23,16550509,152400965
"1339",2017-03-23 10:34:33,9.16,9.16,9.23,9.15,9.23,16568209,152564336
"1340",2017-03-23 10:34:36,9.16,9.16,9.23,9.15,9.23,16664209,153450416
"1341",2017-03-23 10:34:39,9.16,9.16,9.23,9.15,9.23,16690709,153695011
"1342",2017-03-23 10:34:42,9.16,9.16,9.23,9.15,9.23,16716109,153929453
"1343",2017-03-23 10:34:45,9.16,9.16,9.23,9.15,9.23,16723209,153994985
"1344",2017-03-23 10:34:48,9.16,9.16,9.23,9.15,9.23,16734609,154100207
"1345",2017-03-23 10:34:51,9.16,9.16,9.23,9.15,9.23,16735809,154111283
"1346",2017-03-23 10:34:54,9.16,9.16,9.23,9.15,9.23,16748409,154227565
"1347",2017-03-23 10:34:57,9.16,9.16,9.23,9.15,9.23,16779709,154516464
"1348",2017-03-23 10:35:00,9.16,9.16,9.23,9.15,9.23,16790109,154612456
"1349",2017-03-23 10:35:03,9.16,9.16,9.23,9.15,9.23,16798509,154689988
"1350",2017-03-23 10:35:06,9.16,9.16,9.23,9.15,9.23,16852155,155185140
"1351",2017-03-23 10:35:09,9.16,9.16,9.24,9.15,9.23,16866355,155316313
"1352",2017-03-23 10:35:12,9.16,9.16,9.24,9.15,9.24,16871855,155367133
"1353",2017-03-23 10:35:15,9.16,9.16,9.24,9.15,9.23,16873855,155385593
"1354",2017-03-23 10:35:18,9.16,9.16,9.24,9.15,9.23,16875355,155399438
"1355",2017-03-23 10:35:21,9.16,9.16,9.24,9.15,9.23,16889355,155528772
"1356",2017-03-23 10:35:24,9.16,9.16,9.24,9.15,9.23,16897655,155605436
"1357",2017-03-23 10:35:27,9.16,9.16,9.24,9.15,9.24,16903055,155655319
"1358",2017-03-23 10:35:30,9.16,9.16,9.24,9.15,9.23,16904955,155672866
"1359",2017-03-23 10:35:33,9.16,9.16,9.24,9.15,9.24,16907655,155697814
"1360",2017-03-23 10:35:36,9.16,9.16,9.24,9.15,9.24,16907655,155697814
"1361",2017-03-23 10:35:39,9.16,9.16,9.24,9.15,9.23,16912655,155743964
"1362",2017-03-23 10:35:42,9.16,9.16,9.24,9.15,9.23,16912655,155743964
"1363",2017-03-23 10:35:45,9.16,9.16,9.24,9.15,9.23,16927955,155885253
"1364",2017-03-23 10:35:48,9.16,9.16,9.24,9.15,9.23,16927955,155885253
"1365",2017-03-23 10:35:51,9.16,9.16,9.24,9.15,9.24,16929955,155903733
"1366",2017-03-23 10:35:54,9.16,9.16,9.24,9.15,9.23,16931555,155918501
"1367",2017-03-23 10:35:57,9.16,9.16,9.24,9.15,9.23,16931555,155918501
"1368",2017-03-23 10:36:00,9.16,9.16,9.24,9.15,9.23,16931555,155918501
"1369",2017-03-23 10:36:03,9.16,9.16,9.24,9.15,9.23,16936055,155960051
"1370",2017-03-23 10:36:06,9.16,9.16,9.24,9.15,9.23,16937455,155972973
"1371",2017-03-23 10:36:09,9.16,9.16,9.24,9.15,9.23,16941655,156011739
"1372",2017-03-23 10:36:12,9.16,9.16,9.24,9.15,9.23,16965355,156230714
"1373",2017-03-23 10:36:15,9.16,9.16,9.24,9.15,9.23,16974855,156318399
"1374",2017-03-23 10:36:18,9.16,9.16,9.24,9.15,9.23,16978955,156356242
"1375",2017-03-23 10:36:21,9.16,9.16,9.24,9.15,9.23,16979955,156365472
"1376",2017-03-23 10:36:24,9.16,9.16,9.24,9.15,9.23,16987655,156436599
"1377",2017-03-23 10:36:27,9.16,9.16,9.24,9.15,9.23,16992355,156479980
"1378",2017-03-23 10:36:30,9.16,9.16,9.24,9.15,9.23,16992355,156479980
"1379",2017-03-23 10:36:33,9.16,9.16,9.24,9.15,9.23,16997355,156526130
"1380",2017-03-23 10:36:36,9.16,9.16,9.24,9.15,9.23,17021955,156753191
"1381",2017-03-23 10:36:39,9.16,9.16,9.24,9.15,9.23,17066209,157161656
"1382",2017-03-23 10:36:42,9.16,9.16,9.24,9.15,9.23,17081509,157302875
"1383",2017-03-23 10:36:45,9.16,9.16,9.24,9.15,9.23,17081509,157302875
"1384",2017-03-23 10:36:48,9.16,9.16,9.24,9.15,9.23,17081509,157302875
"1385",2017-03-23 10:36:51,9.16,9.16,9.24,9.15,9.23,17086509,157349025
"1386",2017-03-23 10:36:54,9.16,9.16,9.24,9.15,9.22,17092409,157403466
"1387",2017-03-23 10:36:57,9.16,9.16,9.24,9.15,9.23,17106109,157529916
"1388",2017-03-23 10:37:00,9.16,9.16,9.24,9.15,9.23,17114609,157608371
"1389",2017-03-23 10:37:03,9.16,9.16,9.24,9.15,9.23,17123309,157688672
"1390",2017-03-23 10:37:06,9.16,9.16,9.24,9.15,9.23,17125409,157708055
"1391",2017-03-23 10:37:09,9.16,9.16,9.24,9.15,9.23,17125409,157708055
"1392",2017-03-23 10:37:12,9.16,9.16,9.24,9.15,9.23,17131009,157759743
"1393",2017-03-23 10:37:15,9.16,9.16,9.24,9.15,9.23,17144255,157881973
"1394",2017-03-23 10:37:18,9.16,9.16,9.24,9.15,9.23,17158109,158009846
"1395",2017-03-23 10:37:21,9.16,9.16,9.24,9.15,9.23,17165009,158073533
"1396",2017-03-23 10:37:24,9.16,9.16,9.24,9.15,9.23,17170509,158124298
"1397",2017-03-23 10:37:27,9.16,9.16,9.24,9.15,9.23,17178609,158199061
"1398",2017-03-23 10:37:30,9.16,9.16,9.24,9.15,9.22,17180709,158218443
"1399",2017-03-23 10:37:33,9.16,9.16,9.24,9.15,9.23,17181709,158227673
"1400",2017-03-23 10:37:36,9.16,9.16,9.24,9.15,9.22,17184509,158253489
"1401",2017-03-23 10:37:39,9.16,9.16,9.24,9.15,9.22,17186709,158273773
"1402",2017-03-23 10:37:42,9.16,9.16,9.24,9.15,9.23,17191309,158316231
"1403",2017-03-23 10:37:45,9.16,9.16,9.24,9.15,9.23,17191309,158316231
"1404",2017-03-23 10:37:48,9.16,9.16,9.24,9.15,9.22,17197749,158375625
"1405",2017-03-23 10:37:51,9.16,9.16,9.24,9.15,9.23,17198849,158385778
"1406",2017-03-23 10:37:54,9.16,9.16,9.24,9.15,9.23,17226065,158636966
"1407",2017-03-23 10:37:57,9.16,9.16,9.24,9.15,9.24,17226465,158640662
"1408",2017-03-23 10:38:00,9.16,9.16,9.24,9.15,9.23,17228665,158660968
"1409",2017-03-23 10:38:03,9.16,9.16,9.24,9.15,9.23,17230865,158681285
"1410",2017-03-23 10:38:06,9.16,9.16,9.24,9.15,9.23,17244865,158810505
"1411",2017-03-23 10:38:09,9.16,9.16,9.24,9.15,9.23,17244865,158810505
"1412",2017-03-23 10:38:12,9.16,9.16,9.24,9.15,9.23,17261049,158959947
"1413",2017-03-23 10:38:15,9.16,9.16,9.24,9.15,9.23,17279849,159133471
"1414",2017-03-23 10:38:18,9.16,9.16,9.24,9.15,9.23,17280149,159136240
"1415",2017-03-23 10:38:21,9.16,9.16,9.24,9.15,9.23,17280249,159137163
"1416",2017-03-23 10:38:24,9.16,9.16,9.24,9.15,9.23,17285649,159187005
"1417",2017-03-23 10:38:27,9.16,9.16,9.24,9.15,9.23,17290349,159230386
"1418",2017-03-23 10:38:30,9.16,9.16,9.24,9.15,9.23,17293649,159260845
"1419",2017-03-23 10:38:33,9.16,9.16,9.24,9.15,9.23,17293649,159260845
"1420",2017-03-23 10:38:36,9.16,9.16,9.24,9.15,9.23,17307949,159392833
"1421",2017-03-23 10:38:39,9.16,9.16,9.24,9.15,9.23,17307949,159392833
"1422",2017-03-23 10:38:42,9.16,9.16,9.24,9.15,9.23,17307949,159392833
"1423",2017-03-23 10:38:45,9.16,9.16,9.24,9.15,9.23,17318949,159494363
"1424",2017-03-23 10:38:48,9.16,9.16,9.24,9.15,9.22,17345049,159735244
"1425",2017-03-23 10:38:51,9.16,9.16,9.24,9.15,9.23,17346649,159750012
"1426",2017-03-23 10:38:54,9.16,9.16,9.24,9.15,9.22,17348349,159765687
"1427",2017-03-23 10:38:57,9.16,9.16,9.24,9.15,9.22,17348493,159767015
"1428",2017-03-23 10:39:00,9.16,9.16,9.24,9.15,9.22,17348893,159770703
"1429",2017-03-23 10:39:03,9.16,9.16,9.24,9.15,9.22,17354593,159823279
"1430",2017-03-23 10:39:06,9.16,9.16,9.24,9.15,9.23,17354693,159824202
"1431",2017-03-23 10:39:09,9.16,9.16,9.24,9.15,9.22,17359493,159868458
"1432",2017-03-23 10:39:12,9.16,9.16,9.24,9.15,9.23,17359993,159873073
"1433",2017-03-23 10:39:15,9.16,9.16,9.24,9.15,9.23,17360793,159880457
"1434",2017-03-23 10:39:18,9.16,9.16,9.24,9.15,9.23,17365993,159928453
"1435",2017-03-23 10:39:21,9.16,9.16,9.24,9.15,9.23,17390393,160153478
"1436",2017-03-23 10:39:24,9.16,9.16,9.24,9.15,9.23,17393793,160184860
"1437",2017-03-23 10:39:27,9.16,9.16,9.24,9.15,9.23,17402793,160267930
"1438",2017-03-23 10:39:30,9.16,9.16,9.24,9.15,9.23,17402793,160267930
"1439",2017-03-23 10:39:33,9.16,9.16,9.24,9.15,9.22,17403913,160278257
"1440",2017-03-23 10:39:36,9.16,9.16,9.24,9.15,9.23,17411513,160348405
"1441",2017-03-23 10:39:39,9.16,9.16,9.24,9.15,9.23,17412513,160357635
"1442",2017-03-23 10:39:42,9.16,9.16,9.24,9.15,9.22,17417413,160402861
"1443",2017-03-23 10:39:45,9.16,9.16,9.24,9.15,9.23,17417913,160407476
"1444",2017-03-23 10:39:48,9.16,9.16,9.24,9.15,9.22,17420113,160427760
"1445",2017-03-23 10:39:51,9.16,9.16,9.24,9.15,9.22,17420113,160427760
"1446",2017-03-23 10:39:54,9.16,9.16,9.24,9.15,9.22,17422313,160448050
"1447",2017-03-23 10:39:57,9.16,9.16,9.24,9.15,9.22,17422713,160451738
"1448",2017-03-23 10:40:00,9.16,9.16,9.24,9.15,9.22,17430613,160524576
"1449",2017-03-23 10:40:03,9.16,9.16,9.24,9.15,9.23,17431213,160530114
"1450",2017-03-23 10:40:06,9.16,9.16,9.24,9.15,9.23,17436813,160581802
"1451",2017-03-23 10:40:09,9.16,9.16,9.24,9.15,9.23,17451413,160716460
"1452",2017-03-23 10:40:12,9.16,9.16,9.24,9.15,9.23,17451413,160716460
"1453",2017-03-23 10:40:15,9.16,9.16,9.24,9.15,9.22,17451513,160717382
"1454",2017-03-23 10:40:18,9.16,9.16,9.24,9.15,9.22,17451513,160717382
"1455",2017-03-23 10:40:21,9.16,9.16,9.24,9.15,9.23,17453113,160732149
"1456",2017-03-23 10:40:24,9.16,9.16,9.24,9.15,9.23,17453113,160732149
"1457",2017-03-23 10:40:27,9.16,9.16,9.24,9.15,9.23,17453113,160732149
"1458",2017-03-23 10:40:30,9.16,9.16,9.24,9.15,9.23,17454113,160741379
"1459",2017-03-23 10:40:33,9.16,9.16,9.24,9.15,9.22,17456913,160767195
"1460",2017-03-23 10:40:36,9.16,9.16,9.24,9.15,9.23,17457713,160774579
"1461",2017-03-23 10:40:39,9.16,9.16,9.24,9.15,9.23,17457713,160774579
"1462",2017-03-23 10:40:42,9.16,9.16,9.24,9.15,9.23,17458213,160779194
"1463",2017-03-23 10:40:45,9.16,9.16,9.24,9.15,9.23,17458213,160779194
"1464",2017-03-23 10:40:48,9.16,9.16,9.24,9.15,9.22,17460579,160801019
"1465",2017-03-23 10:40:51,9.16,9.16,9.24,9.15,9.23,17467579,160865629
"1466",2017-03-23 10:40:54,9.16,9.16,9.24,9.15,9.23,17479879,160979142
"1467",2017-03-23 10:40:57,9.16,9.16,9.24,9.15,9.22,17485379,161029865
"1468",2017-03-23 10:41:00,9.16,9.16,9.24,9.15,9.23,17488479,161058456
"1469",2017-03-23 10:41:03,9.16,9.16,9.24,9.15,9.23,17488479,161058456
"1470",2017-03-23 10:41:06,9.16,9.16,9.24,9.15,9.23,17493179,161101837
"1471",2017-03-23 10:41:09,9.16,9.16,9.24,9.15,9.23,17502679,161189522
"1472",2017-03-23 10:41:12,9.16,9.16,9.24,9.15,9.23,17502679,161189522
"1473",2017-03-23 10:41:15,9.16,9.16,9.24,9.15,9.23,17502679,161189522
"1474",2017-03-23 10:41:18,9.16,9.16,9.24,9.15,9.23,17502679,161189522
"1475",2017-03-23 10:41:21,9.16,9.16,9.24,9.15,9.23,17504479,161206135
"1476",2017-03-23 10:41:24,9.16,9.16,9.24,9.15,9.23,17504479,161206135
"1477",2017-03-23 10:41:27,9.16,9.16,9.24,9.15,9.23,17507779,161236594
"1478",2017-03-23 10:41:30,9.16,9.16,9.24,9.15,9.23,17567879,161791317
"1479",2017-03-23 10:41:33,9.16,9.16,9.24,9.15,9.23,17585679,161955611
"1480",2017-03-23 10:41:36,9.16,9.16,9.24,9.15,9.23,17585679,161955611
"1481",2017-03-23 10:41:39,9.16,9.16,9.24,9.15,9.23,17588279,161979609
"1482",2017-03-23 10:41:42,9.16,9.16,9.24,9.15,9.23,17588279,161979609
"1483",2017-03-23 10:41:45,9.16,9.16,9.24,9.15,9.22,17588779,161984219
"1484",2017-03-23 10:41:48,9.16,9.16,9.24,9.15,9.23,17589779,161993444
"1485",2017-03-23 10:41:51,9.16,9.16,9.24,9.15,9.23,17599279,162081088
"1486",2017-03-23 10:41:54,9.16,9.16,9.24,9.15,9.22,17602079,162106915
"1487",2017-03-23 10:41:57,9.16,9.16,9.24,9.15,9.22,17624779,162316209
"1488",2017-03-23 10:42:00,9.16,9.16,9.24,9.15,9.22,17624779,162316209
"1489",2017-03-23 10:42:03,9.16,9.16,9.24,9.15,9.22,17628599,162351439
"1490",2017-03-23 10:42:06,9.16,9.16,9.24,9.15,9.23,17630099,162365274
"1491",2017-03-23 10:42:09,9.16,9.16,9.24,9.15,9.23,17631399,162377270
"1492",2017-03-23 10:42:12,9.16,9.16,9.24,9.15,9.23,17641699,162472329
"1493",2017-03-23 10:42:15,9.16,9.16,9.24,9.15,9.22,17642399,162478783
"1494",2017-03-23 10:42:18,9.16,9.16,9.24,9.15,9.22,17642399,162478783
"1495",2017-03-23 10:42:21,9.16,9.16,9.24,9.15,9.22,17642399,162478783
"1496",2017-03-23 10:42:24,9.16,9.16,9.24,9.15,9.23,17643299,162487090
"1497",2017-03-23 10:42:27,9.16,9.16,9.24,9.15,9.23,17646399,162515703
"1498",2017-03-23 10:42:30,9.16,9.16,9.24,9.15,9.23,17646399,162515703
"1499",2017-03-23 10:42:33,9.16,9.16,9.24,9.15,9.23,17646399,162515703
"1500",2017-03-23 10:42:36,9.16,9.16,9.24,9.15,9.22,17646499,162516625
"1501",2017-03-23 10:42:39,9.16,9.16,9.24,9.15,9.22,17661599,162655852
"1502",2017-03-23 10:42:42,9.16,9.16,9.24,9.15,9.22,17661599,162655852
"1503",2017-03-23 10:42:45,9.16,9.16,9.24,9.15,9.22,17661599,162655852
"1504",2017-03-23 10:42:48,9.16,9.16,9.24,9.15,9.23,17662699,162666005
"1505",2017-03-23 10:42:51,9.16,9.16,9.24,9.15,9.23,17673199,162762870
"1506",2017-03-23 10:42:54,9.16,9.16,9.24,9.15,9.22,17688199,162901304
"1507",2017-03-23 10:42:57,9.16,9.16,9.24,9.15,9.22,17688199,162901304
"1508",2017-03-23 10:43:00,9.16,9.16,9.24,9.15,9.22,17688199,162901304
"1509",2017-03-23 10:43:03,9.16,9.16,9.24,9.15,9.22,17688899,162907758
"1510",2017-03-23 10:43:06,9.16,9.16,9.24,9.15,9.23,17689399,162912373
"1511",2017-03-23 10:43:09,9.16,9.16,9.24,9.15,9.23,17694899,162963138
"1512",2017-03-23 10:43:12,9.16,9.16,9.24,9.15,9.22,17697199,162984344
"1513",2017-03-23 10:43:15,9.16,9.16,9.24,9.15,9.22,17704199,163048934
"1514",2017-03-23 10:43:18,9.16,9.16,9.24,9.15,9.23,17705399,163060010
"1515",2017-03-23 10:43:21,9.16,9.16,9.24,9.15,9.22,17714499,163143912
"1516",2017-03-23 10:43:24,9.16,9.16,9.24,9.15,9.22,17714499,163143912
"1517",2017-03-23 10:43:27,9.16,9.16,9.24,9.15,9.23,17714599,163144835
"1518",2017-03-23 10:43:33,9.16,9.16,9.24,9.15,9.23,17721599,163209445
"1519",2017-03-23 10:43:36,9.16,9.16,9.24,9.15,9.23,17722299,163215906
"1520",2017-03-23 10:43:39,9.16,9.16,9.24,9.15,9.22,17722599,163218672
"1521",2017-03-23 10:43:42,9.16,9.16,9.24,9.15,9.22,17724899,163239878
"1522",2017-03-23 10:43:45,9.16,9.16,9.24,9.15,9.23,17729999,163286950
"1523",2017-03-23 10:43:48,9.16,9.16,9.24,9.15,9.23,17733699,163321101
"1524",2017-03-23 10:43:51,9.16,9.16,9.24,9.15,9.22,17737999,163360747
"1525",2017-03-23 10:43:54,9.16,9.16,9.24,9.15,9.22,17745599,163430873
"1526",2017-03-23 10:43:57,9.16,9.16,9.24,9.15,9.22,17745599,163430873
"1527",2017-03-23 10:44:00,9.16,9.16,9.24,9.15,9.22,17745999,163434561
"1528",2017-03-23 10:44:03,9.16,9.16,9.24,9.15,9.22,17746599,163440094
"1529",2017-03-23 10:44:06,9.16,9.16,9.24,9.15,9.23,17747499,163448394
"1530",2017-03-23 10:44:09,9.16,9.16,9.24,9.15,9.23,17747499,163448394
"1531",2017-03-23 10:44:12,9.16,9.16,9.24,9.15,9.23,17752899,163498236
"1532",2017-03-23 10:44:15,9.16,9.16,9.24,9.15,9.22,17755599,163523137
"1533",2017-03-23 10:44:18,9.16,9.16,9.24,9.15,9.22,17758099,163546189
"1534",2017-03-23 10:44:21,9.16,9.16,9.24,9.15,9.23,17758399,163548958
"1535",2017-03-23 10:44:24,9.16,9.16,9.24,9.15,9.23,18014399,165911838
"1536",2017-03-23 10:44:27,9.16,9.16,9.24,9.15,9.23,18043599,166181354
"1537",2017-03-23 10:44:30,9.16,9.16,9.24,9.15,9.23,18111199,166805095
"1538",2017-03-23 10:44:33,9.16,9.16,9.24,9.15,9.22,18112199,166814315
"1539",2017-03-23 10:44:36,9.16,9.16,9.24,9.15,9.23,18112299,166815238
"1540",2017-03-23 10:44:39,9.16,9.16,9.24,9.15,9.23,18115199,166842005
"1541",2017-03-23 10:44:42,9.16,9.16,9.24,9.15,9.23,18125799,166939813
"1542",2017-03-23 10:44:45,9.16,9.16,9.24,9.15,9.23,18126799,166949043
"1543",2017-03-23 10:44:48,9.16,9.16,9.24,9.15,9.23,18134099,167016422
"1544",2017-03-23 10:44:51,9.16,9.16,9.24,9.15,9.23,18134299,167018268
"1545",2017-03-23 10:44:54,9.16,9.16,9.24,9.15,9.23,18143209,167100492
"1546",2017-03-23 10:44:57,9.16,9.16,9.24,9.15,9.23,18144799,167115170
"1547",2017-03-23 10:45:00,9.16,9.16,9.24,9.15,9.22,18145099,167117938
"1548",2017-03-23 10:45:03,9.16,9.16,9.24,9.15,9.22,18150199,167164960
"1549",2017-03-23 10:45:06,9.16,9.16,9.24,9.15,9.22,18150319,167166067
"1550",2017-03-23 10:45:09,9.16,9.16,9.24,9.15,9.23,18155819,167216832
"1551",2017-03-23 10:45:12,9.16,9.16,9.24,9.15,9.22,18199019,167615168
"1552",2017-03-23 10:45:15,9.16,9.16,9.24,9.15,9.22,18199019,167615168
"1553",2017-03-23 10:45:18,9.16,9.16,9.24,9.15,9.22,18200119,167625310
"1554",2017-03-23 10:45:21,9.16,9.16,9.24,9.15,9.23,18206419,167683459
"1555",2017-03-23 10:45:24,9.16,9.16,9.24,9.15,9.23,18206419,167683459
"1556",2017-03-23 10:45:27,9.16,9.16,9.24,9.15,9.22,18208619,167703743
"1557",2017-03-23 10:45:30,9.16,9.16,9.24,9.15,9.23,18209819,167714819
"1558",2017-03-23 10:45:33,9.16,9.16,9.24,9.15,9.23,18209819,167714819
"1559",2017-03-23 10:45:36,9.16,9.16,9.24,9.15,9.23,18209819,167714819
"1560",2017-03-23 10:45:39,9.16,9.16,9.24,9.15,9.23,18210319,167719434
"1561",2017-03-23 10:45:42,9.16,9.16,9.24,9.15,9.23,18210619,167722203
"1562",2017-03-23 10:45:45,9.16,9.16,9.24,9.15,9.22,18215619,167768303
"1563",2017-03-23 10:45:48,9.16,9.16,9.24,9.15,9.23,18216119,167772918
"1564",2017-03-23 10:45:51,9.16,9.16,9.24,9.15,9.22,18226119,167865118
"1565",2017-03-23 10:45:54,9.16,9.16,9.24,9.15,9.22,18233119,167929712
"1566",2017-03-23 10:45:57,9.16,9.16,9.24,9.15,9.22,18233119,167929712
"1567",2017-03-23 10:46:00,9.16,9.16,9.24,9.15,9.22,18233119,167929712
"1568",2017-03-23 10:46:03,9.16,9.16,9.24,9.15,9.22,18234619,167943547
"1569",2017-03-23 10:46:06,9.16,9.16,9.24,9.15,9.22,18234619,167943547
"1570",2017-03-23 10:46:09,9.16,9.16,9.24,9.15,9.23,18239119,167985082
"1571",2017-03-23 10:46:12,9.16,9.16,9.24,9.15,9.23,18255019,168131739
"1572",2017-03-23 10:46:15,9.16,9.16,9.24,9.15,9.23,18255019,168131739
"1573",2017-03-23 10:46:18,9.16,9.16,9.24,9.15,9.23,18255019,168131739
"1574",2017-03-23 10:46:21,9.16,9.16,9.24,9.15,9.22,18255819,168139115
"1575",2017-03-23 10:46:24,9.16,9.16,9.24,9.15,9.22,18255819,168139115
"1576",2017-03-23 10:46:27,9.16,9.16,9.24,9.15,9.22,18255819,168139115
"1577",2017-03-23 10:46:30,9.16,9.16,9.24,9.15,9.22,18255819,168139115
